created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Feb 10 12:53:41 +0000 2024;1,7563E+18;@GATRARAGA Ayang ini pasti anaknya tasya farasya?;0;1;0;0;in;1170868735;1,7563E+18;Sunookic;https://twitter.com/Sunookic/status/1756300404244267377
Sat Feb 10 12:39:27 +0000 2024;1,7563E+18;@iiaan10_ @HippoWrites Pilih yang tasya farasya approved bi wkwkwk canda, pilih yang mana aja asal bukan yg mengulang masa orde baru aja🙏🏻;0;1;0;0;in;1,20951E+18;1,75629E+18;yoursecretmess1;https://twitter.com/yoursecretmess1/status/1756296822782677238
Sat Feb 10 11:46:59 +0000 2024;1,75628E+18;Tasya farasya recreat dayang Anisa  #FYP #fypviraltwitter #fypシ #fypageシ #fypviral #fypage #fypviral #fypp #fypシ゚ #tasyafarasya https://t.co/an5QM1uwxk;0;0;0;1;tl;1,74715E+18;1,75628E+18;dewitangkaofc;https://twitter.com/dewitangkaofc/status/1756283620623634916
Sat Feb 10 11:32:47 +0000 2024;1,75628E+18;"Pas nyobain ngebatin, inii tasya farasya harus nyobain ga si"". Seenak ituu anjir. Dia panasnya ampe ke otot terus ga bikinn bau nyengatt yang ampe orang tau kalo lu pake balsem. Teruss biasanya kan ditangan panas juga, ini enggaa. Guaaa herannya di situ tp nampol bet buat otot""";0;0;0;0;in;1,57649E+18;1,75628E+18;luluveey;https://twitter.com/luluveey/status/1756280045033988189
Sat Feb 10 09:56:27 +0000 2024;1,75626E+18;@bubyes_ Fadil Jaidi, Tasya Farasya;0;0;0;0;in;2614287979;1,75545E+18;half1530;https://twitter.com/half1530/status/1756255803328373010
Sat Feb 10 09:21:36 +0000 2024;1,75625E+18;@osakafalls kalau aku ya udah nyangka mereka bakalan 01 soalnya anis tuh orang arab, fadil sama tasya farasya juga arab 😭🙏🏻 arab tuh loyal banget cuy kalau se suku *berdasarkan pengalaman ku berteman sama orng arab ygy;0;0;0;0;in;9,68952E+17;1,75417E+18;sadgurltjuy;https://twitter.com/sadgurltjuy/status/1756247029662327214
Sat Feb 10 08:47:50 +0000 2024;1,75624E+18;cita citaku mau kerja sm tasya farasya di tfja!!! kek bukan lg kerja tp ya hangout aja sm sirkel bestiee, trs kerjaannya selingan aja awkkwwkkw, maww bgttt😭😭;0;0;0;0;in;1,71073E+18;1,75624E+18;mndingturuu;https://twitter.com/mndingturuu/status/1756238534208553067
Sat Feb 10 08:31:31 +0000 2024;1,75623E+18;@fakedukseon yg lebih cantik dr tasya farasya banyak yaa disini 😄;0;0;0;0;in;1,31737E+18;1,75593E+18;minimalizin;https://twitter.com/minimalizin/status/1756234427133497500
Sat Feb 10 07:43:12 +0000 2024;1,75622E+18;Cek [Tasya Farasya Approved] SKINTIFIC MSH Niacinamide Brightening Moisturizer Glowing Moisture Gel 30g Alpha Arbutin Cream Pemutih Wajah dengan harga Rp137.000. Dapatkan di Shopee sekarang! https://t.co/j8esd1wgqa https://t.co/yFtqbKP2Kk;0;0;0;0;in;2420790121;1,75622E+18;NanaUserMM;https://twitter.com/NanaUserMM/status/1756222267011518475
Sat Feb 10 07:27:12 +0000 2024;1,75622E+18;@ryan_nira rey mbayang, tasya farasya, fadil jaidi, kadam sidik, teuku wisnu, fedi nuril, ernest;0;0;0;0;in;1,23778E+18;1,75585E+18;yourcinnam0n;https://twitter.com/yourcinnam0n/status/1756218240634966126
Sat Feb 10 05:28:29 +0000 2024;1,75619E+18;@ryan_nira tasya farasya;0;0;0;0;tl;1,38371E+18;1,75585E+18;uarmythvante;https://twitter.com/uarmythvante/status/1756188366889226668
Sat Feb 10 03:39:50 +0000 2024;1,75616E+18;ka tasya farasya approved, cuman harusnya yang warna hijau nalpamara, sedangkan aku beli yang kunyit karena pas itu sold out :( Bisa buat badan dan mukaa, ga bikin kulit kering, dan suprisingly wanginya aku suka kirain aku bakal bau 😗 https://t.co/AuUxdmRldh  next--;0;1;17;18;in;1,61133E+18;1,75616E+18;issaaff_;https://twitter.com/issaaff_/status/1756161022673707308
Sat Feb 10 02:41:32 +0000 2024;1,75615E+18;@ryan_nira Refal hadi, fedi nuril, tasya farasya, fadli jaidi, alifhia dan reza, mega iskanti, dian pelangi;0;0;0;0;in;1401976650;1,75585E+18;nurulrhmaa;https://twitter.com/nurulrhmaa/status/1756146353493725215
Sat Feb 10 02:22:01 +0000 2024;1,75614E+18;Kalo setauku yang vokal biasanya FEDI NURIL, Fadil Jaidi,Tasya Farasya, Mo Sidik, Narji sama satu lagi siapa ya lupa tadi juga ada di JIS;0;2;0;0;in;1,42568E+18;1,75614E+18;sapphirehuang;https://twitter.com/sapphirehuang/status/1756141442094047503
Sat Feb 10 01:56:44 +0000 2024;1,75614E+18;@ryan_nira Beauty influence ada kak Tasya Farasya  Selebgram Fadli jaidi Ada kadam sidik juga kak, sama farhan terus sama ust agam Kalo seleb keknya ada the sungkars, dian pelangi kak;0;0;0;0;in;1,42895E+18;1,75585E+18;Lalalala0603;https://twitter.com/Lalalala0603/status/1756135075815817594
Sat Feb 10 01:55:33 +0000 2024;1,75613E+18;gw akan memunculkan branding yg ok banget sampe bisa memunculkan stiker zara nakgumo approved kayak tasya farasya just for feeding my ego iyah tks smuany;0;1;0;0;in;7,10687E+17;1,75613E+18;k4zara;https://twitter.com/k4zara/status/1756134778724892808
Sat Feb 10 01:28:35 +0000 2024;1,75613E+18;@convomf @ijoooneon Nyoba rekomendasi tasya farasya yg aurora beuhhhh enak bgt sampe repurchase 3x https://t.co/fDOkPYEVdL https://t.co/pOopm8d7bL;0;0;0;0;in;1076662711;1,75596E+18;Silpiahasanah;https://twitter.com/Silpiahasanah/status/1756127991359541584
Sat Feb 10 00:43:06 +0000 2024;1,75612E+18;@ryan_nira Tasya farasya 💕;0;0;0;0;tl;1,5256E+18;1,75585E+18;bellispperennis;https://twitter.com/bellispperennis/status/1756116546064421089
Sat Feb 10 00:20:48 +0000 2024;1,75611E+18;@ryan_nira @davidnurbianto @abdurarsyad @NOTASLIMBOY @mosidik  @berlianidris @tirta_cipeng Fadil Jaidi, Tasya Farasya, @realfedinuril  Frost Diamond, Evos Manay, Clara Shinta, Fhia &amp  Reza, Billy (bukan adiknya olga), Agam, Natta Reza, Kadam, Farhan, Hasan, Kojek Rap Betawi,   Next;0;1;0;3;in;1,65193E+18;1,75585E+18;tamanakalcom;https://twitter.com/tamanakalcom/status/1756110936468013256
Sat Feb 10 00:06:29 +0000 2024;1,75611E+18;Tasya Farasya approve, Sabun mencerahkan kulit badan🤩 https://t.co/EFW50L3Aej https://t.co/EqDzh6MuBN;0;0;0;0;in;1,60618E+18;1,75611E+18;Liyaazahrotul__;https://twitter.com/Liyaazahrotul__/status/1756107332894036200
Fri Feb 09 23:34:45 +0000 2024;1,7561E+18;@ryan_nira Kak jihan_ owner brand heaven lights, dianpelangi, megaiskanti, tasyafarasya, fadiljaidi, dillajaidi, laudyacynthiabella, natta_reza, anisa_rahma12, wardahmaulina_, anggasasongko;0;0;0;4;in;357406467;1,75585E+18;xsweethwan;https://twitter.com/xsweethwan/status/1756099346406551974
Fri Feb 09 23:16:42 +0000 2024;1,75609E+18;[Made by Tasya Farasya] MOP - So X-TRA! Peptides Sunscreen Foundation SPF 40 PA ++ dengan harga Rp124.500. Dapatkan di Shopee sekarang! https://t.co/pmSb1UNzxg https://t.co/zX8XjFs4Tq;0;0;0;0;in;1264350944;1,75609E+18;Nurfadilah2510;https://twitter.com/Nurfadilah2510/status/1756094802477858832
Fri Feb 09 17:36:13 +0000 2024;1,75601E+18;@ryan_nira Semua di @Senimanber1 , Dian Pelangi, Mega Iskanti, Fadil Zaidi, Tasya Farasya, Angga Dwimas Sasongko, Raim Laode, Chiki Fawzi, evos.manay, masii banyak sebetulnya tp aku lupa nama-namanyaaa;0;0;0;3;in;2306388842;1,75585E+18;astri_aitko;https://twitter.com/astri_aitko/status/1756009119314804779
Fri Feb 09 16:47:31 +0000 2024;1,756E+18;Studi kedokteran tengok Tasya Farasya sempat kuliah Drg kemudian mundur, Nycta Gina juga, Mamat Alkatiri, Dr Tirta. Apakah yang salah pendidikan kedokterannya, sistem magang, sistem rumah sakitnya atau biayanya yang terlalu mahal?;0;0;0;0;in;373470927;1,756E+18;tekoaircur;https://twitter.com/tekoaircur/status/1755996863889813751
Fri Feb 09 16:17:07 +0000 2024;1,75599E+18;barang barang nya mop se canti tasya farasya yah😻😮‍💨;0;0;0;0;in;1,69982E+18;1,75599E+18;grumpykiyaa;https://twitter.com/grumpykiyaa/status/1755989210773815471
Fri Feb 09 16:05:20 +0000 2024;1,75599E+18;FACETOLOGY Triple Care Sunscreen Spf 40 PA+++ 40ml Sunscreen Viral Tasya Farasya dengan harga Rp55.000. https://t.co/DsSGPR2TKC https://t.co/yQWR4vxr8z;0;0;0;0;in;611329445;1,75598E+18;f___dp;https://twitter.com/f___dp/status/1755986246126751902
Fri Feb 09 14:50:59 +0000 2024;1,75597E+18;@chilldulugaksie chill nnti hrus pnya slogan kaya tasya farasya ya;1;0;0;0;in;1,66457E+18;1,75597E+18;snurfkithlyy;https://twitter.com/snurfkithlyy/status/1755967536968122607
Fri Feb 09 13:59:41 +0000 2024;1,75595E+18;@ryan_nira Abdur, david nurbianto, sammy notaslimboy, fadil jaidi, tasya farasya, ramzi gatau lagi selebihnya;0;1;1;29;in;77659694;1,75585E+18;Arya_rumanga;https://twitter.com/Arya_rumanga/status/1755954626095194431
Fri Feb 09 13:02:24 +0000 2024;1,75594E+18;@minimalizin 01 ada tasya farasya sa, ratu kecantikan 😁. Ada fadil jaidi juga, biar gak sepaneng terus ada ktawanya jga;0;2;0;0;in;1,02793E+18;1,75593E+18;fakedukseon;https://twitter.com/fakedukseon/status/1755940211530650066
Fri Feb 09 12:44:49 +0000 2024;1,75594E+18;@lnzord @moondayily @ohmybeautybank Yang ragu2 coba nonton videonya tasya farasya dan owner bioaqua deh. Bioaqua itu ternyata brand lokal loh, that's why dia murah;0;4;0;3;in;1,49124E+18;1,75592E+18;KaUpiluppa;https://twitter.com/KaUpiluppa/status/1755935784929312894
Fri Feb 09 12:44:44 +0000 2024;1,75594E+18;@arakiyowoo @moondayily @ohmybeautybank Yang ragu2 coba nonton videonya tasya farasya dan owner bioaqua deh. Bioaqua itu ternyata brand lokal loh, that's why dia murah;0;1;0;2;in;1,49124E+18;1,75592E+18;KaUpiluppa;https://twitter.com/KaUpiluppa/status/1755935762699460950
Fri Feb 09 12:23:54 +0000 2024;1,75593E+18;@ryan_nira Dian pelangi, tasya farasya, clarashinta, fadil jaidi, ucen, anggasasongko, abdur, david nurbianto, sammy, dll.;0;0;0;9;in;32411417;1,75585E+18;junethtea;https://twitter.com/junethtea/status/1755930521811763246
Fri Feb 09 12:05:09 +0000 2024;1,75593E+18;-jualaness brightening gel mask white story, tasya farasya approve nih gais 😉 isi masi 95% baru 2 kali pemakaian. minat reply aja nanti ak dm 🥰 https://t.co/vJ3XkQIHi0;0;0;0;1;in;1,18728E+18;1,75593E+18;unnesmenfess;https://twitter.com/unnesmenfess/status/1755925802095698140
Fri Feb 09 11:39:48 +0000 2024;1,75592E+18;"Kalo km bilang ke aq.. Misal nya Kamu natural aja ya pake lipstik doang"" Sbelum itu kt perlu diskusi dulu ""Yo ndak mampu aku... Orang tonton nan ny aja Tasya farasya wkkw.  #facepainting https://t.co/nQys7SZHru""";0;0;0;0;in;1,28262E+18;1,75592E+18;rahma_tyaraa;https://twitter.com/rahma_tyaraa/status/1755919423918219461
Fri Feb 09 10:33:36 +0000 2024;1,7559E+18;@hanwonshua Tasya farasya kita nih guys;0;1;0;0;in;1,6544E+18;1,7559E+18;keinndahan;https://twitter.com/keinndahan/status/1755902762259505348
Fri Feb 09 08:29:34 +0000 2024;1,75587E+18;Kompak dan Serasi, Intip Baju Lebaran Ibu dan Anak Perempuan dari Tasya Farasya hingga Tantri Namirah https://t.co/IXFmoUzgWr;0;0;0;0;in;111178995;1,75587E+18;VemaleDotcom;https://twitter.com/VemaleDotcom/status/1755871549385809988
Fri Feb 09 08:18:52 +0000 2024;1,75587E+18;@ryan_nira tasya farasya, fadil jaidi, mega iskanti;0;0;2;17;in;130335069;1,75585E+18;adelsputri;https://twitter.com/adelsputri/status/1755868854746857635
Fri Feb 09 08:11:48 +0000 2024;1,75587E+18;Buat orang2 yang bosen sama lip matte tapi pengen glossy lip yg tahan lama. Gausah diraguin lagi buat spend Make Over Powerstay Glazed!! FIX!  Aku Udah cobain brand ini itu. Tapi tetep amaze banget sama kenyamanan &amp  ketahanannya. Btw 03 ini warna favorit ka Tasya Farasya 💝 https://t.co/7tEiivEhiB;1;9;49;58;in;385867979;1,75587E+18;skinsofun;https://twitter.com/skinsofun/status/1755867077116912085
Fri Feb 09 07:37:33 +0000 2024;1,75586E+18;dannnn ini udh tasya farasya approved hwaaa🥹;0;0;0;0;in;1,31241E+18;1,75586E+18;ruruwoopy4;https://twitter.com/ruruwoopy4/status/1755858460657500623
Fri Feb 09 07:24:12 +0000 2024;1,75586E+18;@ryan_nira Tasya Farasya beauty influencer Fadli Jaidi selebgram;1;4;5;487;in;246183533;1,75585E+18;rkmtoadi;https://twitter.com/rkmtoadi/status/1755855098570531098
Fri Feb 09 06:09:24 +0000 2024;1,75584E+18;Cek [Made by Tasya Farasya] MOP - Tender Touch Soft Ombré Powder Blush dengan harga Rp116.100. Dapatkan di Shopee sekarang! https://t.co/49XsrLGLSm https://t.co/tmYHmJJJBe;0;0;0;0;in;1,4319E+18;1,75584E+18;lalalaririri_;https://twitter.com/lalalaririri_/status/1755836273577931072
Fri Feb 09 06:02:03 +0000 2024;1,75583E+18;Akhirnya yg ditunggu2 wkwkwk baru kali ini beli produk yg baru launching dan blm direview beauty vlogger. Untungnya tasya farasya approve🥳 https://t.co/hI92LQCo7e;0;0;0;0;in;233564264;1,75222E+18;weniwidy;https://twitter.com/weniwidy/status/1755834427182358743
Fri Feb 09 05:56:03 +0000 2024;1,75583E+18;Mks. Siapa tau ada yg minat baru dicoba 3x parfume dan bisa dijadikan hair misk. velvet oud by lattafa kek parfume org arab2 gtu dan pernah di rekomendasikan sama tasya farasya. harga asli 220k aku jual 180k aja yg mau boleh reply nnti sya dm ya. Thank u✨ https://t.co/78tasajCkv;0;0;0;1;in;2515359048;1,75583E+18;MakassarFess;https://twitter.com/MakassarFess/status/1755832916641558915
Fri Feb 09 05:53:18 +0000 2024;1,75583E+18;@devanho01 Sabarnya Tasya Farasya Approved pokonya;0;1;0;0;in;1,63059E+18;1,75581E+18;bumantaranaraya;https://twitter.com/bumantaranaraya/status/1755832223646019746
Fri Feb 09 05:11:54 +0000 2024;1,75582E+18;Deorex Tasya Farasya Approved ✅️ wanginya tahan sampe 2 hari  https://t.co/8ozpHRxOeW https://t.co/uZ7SJi52NT;0;1;0;0;in;1,24127E+18;1,75582E+18;b0oin_;https://twitter.com/b0oin_/status/1755821803392643275
Fri Feb 09 04:41:16 +0000 2024;1,75581E+18;1. W Dressroom handcream sisa banyak bgt, exp june 2025 - 25k 2. Mother Of Pearl MOP by tasya farasya  primer exp maret 2025 - 50k (cmn dipake 2x kyknya krn g cocok) https://t.co/HOhU5gh2EG;1;3;1;1;in;1,71673E+18;1,75556E+18;myxtaro;https://twitter.com/myxtaro/status/1755814094123487684
Fri Feb 09 04:20:59 +0000 2024;1,75581E+18;Maaf sohee asli yang ada tasya farasya approvednya ya. 🙏🏻 yang lain kw @KJENNIEbm @glostph @turtininrpw #NewProfilePic https://t.co/GdhoVU302h;1;1;0;0;in;2957117215;1,75581E+18;fiksirupa;https://twitter.com/fiksirupa/status/1755808989550629340
Fri Feb 09 04:15:38 +0000 2024;1,75581E+18;tasya farasya apa ga mau giveaway blush on rare beauty shade hope apa ya🥲 ngiler bgt aslik;0;0;0;0;in;1,02732E+18;1,75581E+18;pudupudunim;https://twitter.com/pudupudunim/status/1755807646681342088
Fri Feb 09 04:14:37 +0000 2024;1,75581E+18;@glostph Maaf yang jni udh tasya farasya approved;0;1;0;0;in;2957117215;1,7558E+18;fiksirupa;https://twitter.com/fiksirupa/status/1755807388584829112
Fri Feb 09 03:25:01 +0000 2024;1,75579E+18;Wah gawat!!! Gue selalu merasa kurang kalo belom finishing lip pake gloss GWS tasya farasya😭;0;0;0;0;in;1,39966E+18;1,75579E+18;chiolllll;https://twitter.com/chiolllll/status/1755794905451163986
Thu Feb 08 23:03:09 +0000 2024;1,75573E+18;@BonCabe @officialboncabe @viva 1. Tasya farasya 2. Nanda arsyinta 3. Abel cantika  #CantikBarengBonCabe;0;0;0;0;in;1,11505E+18;1,75041E+18;itspappo;https://twitter.com/itspappo/status/1755729004890673612
Thu Feb 08 22:44:15 +0000 2024;1,75572E+18;Kepada KAPOLRI Bpk. Listyo Sigit Prabowo Laporan di Polrestabes Bandung,Pelaku Penipuan Property 70Milyar Meresahkan&amp  Merugikan Masyarakat, masih bebas melakukan Aksinya #tidur #menteri #banyuwangi #digbk #MakanGratis #NINGNINGxVERSACE #Ahok #Abah #kebangun #TasyaFarasya #kangen https://t.co/2psLVL9jyX;0;0;0;1;in;1,69022E+18;1,75572E+18;konsumenggugat;https://twitter.com/konsumenggugat/status/1755724250022043983
Thu Feb 08 16:46:13 +0000 2024;1,75563E+18;@lovessserafim @yunjinisme @le_sserafim @IM_LESSERAFIM Sumpah iya pertama kali liat dia juga aku mikir tasyafarasya 😭;0;1;0;0;in;1,26535E+18;1,75552E+18;jojobulba;https://twitter.com/jojobulba/status/1755634146280608256
Thu Feb 08 16:35:36 +0000 2024;1,75563E+18;Tasya farasya approved https://t.co/LBJcSyJMYZ;0;0;4;28;tl;106648473;1,75563E+18;firmanganii;https://twitter.com/firmanganii/status/1755631474139951180
Thu Feb 08 16:31:28 +0000 2024;1,75563E+18;@lovessserafim @le_sserafim @IM_LESSERAFIM bangga banget kalo kesebut tasyafarasya HAHAHAH;0;0;0;0;in;1,52764E+18;1,75552E+18;yunjinisme;https://twitter.com/yunjinisme/status/1755630433914732651
Thu Feb 08 16:13:02 +0000 2024;1,75563E+18;@yunjinisme @le_sserafim @IM_LESSERAFIM Ini yunjin dan tasya farasya yahhh;0;2;0;1;in;1,58157E+18;1,75552E+18;lovessserafim;https://twitter.com/lovessserafim/status/1755625796692267457
Thu Feb 08 15:54:57 +0000 2024;1,75562E+18;@prinsalim Sudah approved by Tasya Farasya, gak mungkin sepi!;0;1;0;0;in;8,4555E+17;1,75562E+18;perschanel;https://twitter.com/perschanel/status/1755621244886757568
Thu Feb 08 15:28:49 +0000 2024;1,75561E+18;Akusi yg tasya farasya approved ya😛;0;0;0;0;in;943193540;1,75561E+18;Anggitaelvryn;https://twitter.com/Anggitaelvryn/status/1755614671028224048
Thu Feb 08 14:31:13 +0000 2024;1,7556E+18;TASYA FARASYA APPROVED!!  Yang punya kulit sensitif, acne cepetan merapat ke sini😠 jangan putus asa dulu sebelum cobain moist nya Labore!  Dia gak boong pas ngomong all skin type karna emang semua jenis kulit cocok😍😍  ayokkk di check out!!  https://t.co/3nnskGk3U8  #skincare https://t.co/QmaZ2YQ4Wb;0;0;0;1;in;1,52222E+18;1,7556E+18;gantengnyaoyoy;https://twitter.com/gantengnyaoyoy/status/1755600172833534344
Thu Feb 08 14:23:27 +0000 2024;1,7556E+18;Tasya Farasya approved 😍😍😍 #Elections2024 #การุณยฆาต #serumbulumata #racunshopee #shopeefinds #shopeehaul  https://t.co/mDhO1LXWtE https://t.co/1gTTTIcwW4;0;0;0;0;tl;114770760;1,7556E+18;belanjadolo;https://twitter.com/belanjadolo/status/1755598219525136860
Thu Feb 08 14:18:00 +0000 2024;1,7556E+18;HK 08 FEB 24 MOGA HONGKONG NANTI MALAM DAPAT HOKI📷📷 COLLABKAN AJA LAGI KALAU KURANG PAS https://t.co/iro8CHh5sb  #panas #libur #kampungbayam #kimtaehyung #kimjiwon #demo #bichecking #angeliarizky #kelahiran2006 #irene #umay #queenoftears  #tasyafarasya #yeyen #giselle #agaklaen https://t.co/ntYWGFq1dF;0;0;0;1;in;1,74073E+18;1,7556E+18;angkadian;https://twitter.com/angkadian/status/1755596846293041623
Thu Feb 08 13:48:34 +0000 2024;1,75559E+18;guysss liat produk2 yg tasya farasya approved tuh di mana sih? lagi mau beli make up baru wkwk;0;1;0;0;in;1,54223E+18;1,75559E+18;xxfxxnblh;https://twitter.com/xxfxxnblh/status/1755589440486175090
Thu Feb 08 12:56:38 +0000 2024;1,75558E+18;Pokoknya yang Tasya Farasya Approved aja.;0;0;0;0;in;2870976246;1,75558E+18;Abiseque;https://twitter.com/Abiseque/status/1755576370250559553
Thu Feb 08 12:25:04 +0000 2024;1,75557E+18;manifesting gue bisa secakep Tasya Farasya 😞😞😞😞;0;6;0;0;in;1,74348E+18;1,75557E+18;kunticabe;https://twitter.com/kunticabe/status/1755568426095952260
Thu Feb 08 12:20:37 +0000 2024;1,75557E+18;Bestie-bestie keracunan produk “Tasya Farasya approved!” apa nih?   Coba reply, siapa tau MinSkill keracunan juga😆;0;1;0;0;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755567305164308712
Thu Feb 08 12:19:13 +0000 2024;1,75557E+18;🚀 Meningkatkan nilai suatu produk  Kak Tasya Farasya kasih review produk-produknya dengan kesan yang positif dan jujur. Ini yang bikin suatu brand punya value lebih dan bikin konsumen makin tertarik buat beli produknya.;0;1;0;0;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755566956726640961
Thu Feb 08 12:18:02 +0000 2024;1,75557E+18;🛍️ Mempengaruhi keputusan pembeli  Habis liat konten review yang diupload dan direview Kak Tasya Farasya, konsumen jadi FOMO dan takut ketinggalan hypenya.  Bahkan sampe ada yang beli produknya buat dibikin user generated content kaya gini. Keren!👏👏 https://t.co/xxA8DQW2Qh;0;1;0;1;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755566657228181854
Thu Feb 08 12:15:43 +0000 2024;1,75557E+18;✔️ Membangun kepercayaan konsumen  Lewat “Tasya Farasya Approved”, Kak Tasya berhasil bikin konsumen yang tadinya galau mau beli gara-gara ragu sama produk/brandnya, jadi yakin buat beli deh.;0;1;0;1;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755566074228306113
Thu Feb 08 12:14:35 +0000 2024;1,75557E+18;Tasya Farasya Approved ini merupakan sebuah “social proof”di beauty industry.  Social proof sering dipakai di dunia digital marketing supaya konsumen percaya dengan suatu produk/brand yang pastinya bakal naikin angka penjualan brand tersebut.  Salah satu bentuk social proof yang…;0;1;0;1;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755565787136573624
Thu Feb 08 12:14:32 +0000 2024;1,75557E+18;@unudmenfess lavojoy tasya farasya approve;0;0;0;0;in;1,60326E+18;1,75547E+18;blackxugar__;https://twitter.com/blackxugar__/status/1755565775493173335
Thu Feb 08 12:11:50 +0000 2024;1,75557E+18;Kak Tasya Farasya jadi salah satu “kiblat” rekomendasi bagi pecinta skincare dan make up sebelum membeli produk.   Apalagi buat produk yang dapat label “Tasya Farasya approved!” di akhir videonya. Bikin orang-orang kepo buat beli dan pengen cobain langsung produknya.  Kok bisaaa… https://t.co/2IFKNmLBNX;0;1;0;1;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755565096934469780
Thu Feb 08 12:09:03 +0000 2024;1,75556E+18;“Tasya Farasya approved!”  Bestie-bestie yang juga beauty enthusiast pasti gak asing sama kalimat ini.   Emang seheboh apa sih efeknya?😱 https://t.co/ad1crHtavO;0;1;2;0;in;1,29961E+18;1,75556E+18;myskill_id;https://twitter.com/myskill_id/status/1755564394023616858
Thu Feb 08 12:01:51 +0000 2024;1,75556E+18;@hiliricaci @lailanhd_ @nuggetpedaz katanya keturunan arab kebanyakan manggil nama juga kayak tasya farasya sm suaminya;0;1;0;2;in;3248502368;1,75544E+18;bercuddle;https://twitter.com/bercuddle/status/1755562584353501284
Thu Feb 08 11:32:21 +0000 2024;1,75556E+18;@enginafess ini siapa gw kira tasya farasya;0;0;0;0;in;1,4416E+18;1,75555E+18;leospaceship;https://twitter.com/leospaceship/status/1755555161773379837
Thu Feb 08 10:56:18 +0000 2024;1,75555E+18;Kepada  tasya farasya tolong mop keluarin face palette please aku sebagai anak full makeup everyday is wedding day menantikannya 🙏🏻;0;0;0;0;in;573654315;1,75555E+18;rahmaldrs;https://twitter.com/rahmaldrs/status/1755546087304388802
Thu Feb 08 10:09:25 +0000 2024;1,75553E+18;@chocolatierrie Iyah makanya w bilang bukan tasya farasya WKKWKWKW namanya tasya juga tp w lupa panjangnya apa;0;1;0;0;in;1,69319E+18;1,75547E+18;kurangvitamint;https://twitter.com/kurangvitamint/status/1755534288546873639
Thu Feb 08 10:07:08 +0000 2024;1,75553E+18;@chocolatierrie Dara arafah lulalahfa zize trus si tasya siapa tuh yg suka main tiktok marah marah (bukan tasya farasya) GELI BGT ANJING;0;1;0;0;in;1,69319E+18;1,75547E+18;kurangvitamint;https://twitter.com/kurangvitamint/status/1755533714090762467
Thu Feb 08 09:08:22 +0000 2024;1,75552E+18;BURNT ORANGE MAKE UP LOOK 💖✨  nyobain recreate makeup trend look-nya kak tasya farasya, tapi versi burnt orange, gimana guys? sekalian mau bahas beberapa trend makeup tahun ini. a tutorial thread with video 🌸⤵️ https://t.co/vFeTMvYkXc;3;11;62;116;in;203769668;1,75552E+18;destryangryana;https://twitter.com/destryangryana/status/1755518925901820405
Thu Feb 08 09:07:41 +0000 2024;1,75552E+18;@fardrio Sekarang merambah ke hal-hal di luar make up LEMES BANGET. Nanti beli semen juga nanya ke toko materialnya “Bang, semen yang Tasya Farasya approved, ya.”;0;0;0;0;in;2758945899;1,75552E+18;jaxpherd;https://twitter.com/jaxpherd/status/1755518753214001543
Thu Feb 08 09:05:50 +0000 2024;1,75552E+18;Recreate Tasya Farasya’s make up look but make it pinkeuuu!!🎀💗🌸  Btw disini selain foundation, aku cuma pakai 3 produk aja buat seluruh muka lho. Tutorialnya aku share di next tweet, yaa✨😗 https://t.co/HzGuDhWwoJ;3;23;59;117;in;1,05935E+18;1,75552E+18;nisynwafer;https://twitter.com/nisynwafer/status/1755518287071654131
Thu Feb 08 08:58:50 +0000 2024;1,75552E+18;@fardrio HABISNYA SEKARANG APA-APA PADA NUNGGU APPROVAL-NYA TASYA FARASYA DULU, KAN. Itu gantengnya Prince udah di-approve sama Tasya Farasya kayaknya.;1;1;0;0;in;2758945899;1,75552E+18;jaxpherd;https://twitter.com/jaxpherd/status/1755516526856380689
Thu Feb 08 08:58:47 +0000 2024;1,75552E+18;@BonCabe @officialboncabe @viva 1. Nanda arsyinta 2. Tasya farasya 3. Abel cantika  #CantikBarengBonCabe 😄;0;0;0;0;in;1,11505E+18;1,75041E+18;itspappo;https://twitter.com/itspappo/status/1755516514927849954
Thu Feb 08 08:58:42 +0000 2024;1,75552E+18;@BonCabe @officialboncabe @viva 1. Nanda arsyinta 2. Tasya farasya 3. Abel cantika  #CantikBarengBonCabe 😃;0;0;0;0;in;1,11505E+18;1,75041E+18;itspappo;https://twitter.com/itspappo/status/1755516491909525541
Thu Feb 08 08:58:37 +0000 2024;1,75552E+18;@BonCabe @officialboncabe @viva 1. Nanda arsyinta 2. Tasya farasya 3. Abel cantika  #CantikBarengBonCabe 😀;0;0;0;0;in;1,11505E+18;1,75041E+18;itspappo;https://twitter.com/itspappo/status/1755516470124249418
